Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
295112,B002LL7OXM,A1SHCOD6GVJOBR,"E. Gaines ""trinig""",3,3,5,1330905600,ABSOLUTE MUST HAVE FOR PROBLEM SKIN!!,"I just have to put my two cents in on this tea... prior to drinking this tea last summer (I drank about 2-3 cups a day), I could not go out in the sun AT ALL! I had to make sure I was completely covered up!  I LOVE the warmth and the sun and for the past three years prior to drinking had to stay away from the sun!  The slightest bit of exposure made me breakout in itchy hives!! It was HORRIBLE!! I was allergic to the sun. I saw this tea in my local Whole foods and decided to give it a try.  I've tried just about EVERYTHING from creams to steriods -- you name it!!<br /><br />This tea changed my LIFE!!! I was able to enjoy summer last year with my children!  We spent a lot of time outdoors, at the pool, and the park, and it was wonderful!!!<br /><br />After I ran out, and my skin was feeling great, I didn't purchase it again, until now... my skin is beginning to get itchy once again with the mild weather that we've been having, so I ordered it from Amazon today! I can't wait to sip my first cup!!!  Thanks Amazon for this great deal!!"
295113,B002LL7OXM,A36XBTUBCWN41V,Rebekah L. Martin,3,3,5,1326672000,The ONLY thing that's worked!,"So, I used to have a pretty decent complexion before I passed the threshold into adulthood. I started getting adult acne around my 20th birthday, and while it comes and goes, the only time I've ever seen my skin super clear was with the help of photoshop.<br />Enter Yogi Skin Detox Tea. I drank two cups of this over two days, and I started to see my blemishes disappear, and my skin started to get supple. After a week, my skin was completely clear. I didn't drink it for three days (as my package was at work, and this was over a weekend), and my skin started to breakout again. This is a miracle worker and I don't think I ever want to be without it!"
295114,B002LL7OXM,A1K0JYFVQ7UUKU,"Careful shopper ""Careful shopper""",3,3,5,1315526400,"Great tasting, relaxing tea","I love the smell and taste of this tea. It is surprising that it has caffeine in it because I drink it at night before bed and I feel relaxed.<br />I have taken yogi Detox tea before and I can actually see noticeable difference in my skin after taking this tea a couple of times than the (regular) Detox tea.<br />As far as acne goes, I have hormonal acne and all I can say is that this tea did not make it worst. Everybody's body is different and I don't think this alone can eliminate acne for me. I did notice a glow on my skin after taking this tea and the severity of my acne is less. They are not as gigantic and painful as before. I did not have any side effects from the tea.<br /><br />As far as sellers: I first bought one pack from the local health food store for 4.99. After seeing the results within a week (I was and still take it 2-3 times a day) I ordered the 6 boxes from Amazon for 30 bucks (had to pay for shipping). Then after 2 weeks, I found out that it was almost half the price on Amazon and prime shipping. So, I was happy with my second order from Amazon not the first one.<br /><br />overall, It is a good tea and it gives your skin a nice glow and makes it look refreshed. Happy with its effect on acne in making them less bumpy and less painful. Did not eliminate my acne completely but I was not expecting it to do that. I am happy with the result. I will be buying more."
295115,B002LL7OXM,A1XZ4RQHYQL7WI,"wisetraveller ""wisetraveller""",7,9,3,1299024000,Bitter taste. Smells good.,"I trusted the reviews and went ahead and bought the 6 pack. I was curious about the taste of the tea. My first observation was the bitterness of the tea. It tasted bitter and grassy. The stevia root does not seem to help much. I can definitely smell the rose-hips in the tea while it's brewing and it's quite pleasant. I tried several seeping techniques and the only way I managed to reduce the bitterness of this tea is by brining the water to a boil and then letting it cool down at room temperature for a minute before inserting the tea bag and let it steep for just 3 minutes.<br /><br />Since I didn't buy the tea because of it's advertised benefits to the skin, I was not surprised when I didn't observe any change in my skin condition whatsoever. So far, I have been drinking 2 cups a day for the last 4 weeks. If you want to detoxify your body, drink water and eat real food. Tea doesn't really do much if your entire lifestyle is unhealthy. Eat what your grandmother ate."
295116,B002LL7OXM,A2ZPTH6O3T069Y,ashley,2,2,5,1332720000,Love! - skin looks better just after 1 week!,"I bought this tea at a local health food store and then proceeded to read the reviews online about this tea.<br /><br />The reviews about its tasting bad had me expecting the worst. I think it tastes pretty good! It reminds me of the smell of flowers and outdoors when I visited Thailand. Very relaxing and soothing.<br /><br />I started drinking last Sunday and the little bumps on my chin (no one else can see) dried up and went away and I too notice the dewy glow to my skin.<br /><br />Obviuously, diet and exercise are needed as well. The tea cant just perform miracles on its own.<br /><br />Overall, Im happy with the taste, the smell, and the results so far.<br /><br />Give it a try."
295117,B002LL7OXM,A355CDUANYFNIE,Sophie,2,2,5,1326326400,Miracle tea for acne,"Okay, so i bought this tea based on the reviews in here, Amazon...and oh boy, it trully works!!! My face had many ugly acne most likely around my chin and neck....after drinking this tea 3 times a day within 2 days my face got cleared from acne and my frineds keep asking what cream or make up do i use. Not bad, huh? ;-) i've tried basicly every cream, wash, tonic on the market without any results....until Yogi, this tea rocks! If you're reading the reviews and cant decide, just try this wonderful tea, you wont regret! It taste very pleasant, no need to add sweetener or sugar at all. Thank you Yogi, what would i do without you! ;-)"
295118,B002LL7OXM,AJQS35BZ2GMU4,L. Knight,2,2,5,1296259200,Just lovely,This is a delicious tea that is nice hot or cold. It has a wonderful floral taste and smells lovely. It does seem to help my skin as well. I save the teabags and use them in my skin care regimen. One of my favorite yogi teas.
295119,B002LL7OXM,A34DY212KXKUUK,yutmom,4,5,2,1328140800,breaking out...,"so i thought i'd give it a few weeks before i gave my review on this tea.<br />the 1st week of drinking this, my skin actually broke out more.<br />i figured maybe things would get worse before improving as it IS detoxing my skin and probably toxins had to come out.<br />2nd week, i applied the tea to my skin as well as drinking it 2x a day. there was an overall glow,<br />but i was still breaking out more than before.<br />3rd week - i stopped applying it to my face, and just drank 2x a day: breaking out like crazy.<br />so...<br />it's not really working for me. really disappointing. but glad i gave it a try."
295120,B002LL7OXM,A24MDFNVB23FYL,Ms. LinaB,1,1,5,1348963200,Something Finally Works for my Skin!!!!!!!,"First of all, I must admit that this is my very first product review.  Usually, I have never taken the time to provide any type of feedback on products; however, I had to make an exception this time.  I didn't believe skin detox tea would work, even after I read the reviews so I purchased one box of Yogi DeTox tea from a local store since they didn't have the skin detox kind.  Well after drinking it, I noticed a difference the very next day, but it made my stomach hurt.  I just assumed that it was ridding my body of toxins.  About 2 weeks later, I ordered the Skin DeTox tea from Amazon because I couldn't find it anywhere else.  I wish I had taken before and after pictures because the results are amazing.  My skin has not looked this good in years and I have only been drinking this tea for about a month now, two weeks of the detox tea and about 2 weeks of the skin detox tea.  The only reason I took so long to write this review is because I thought that after a few days, my bumps would return.  Well so far so good...I have 2 or 3 bumps on my entire face, but I use to have acne all over my face until I started drinking the skin detox tea.  Everyday, the bumps are getting smaller and smaller.  I use to put all kinds of creams and dermatologist recommended ointments all over my face, but lately I've only been using the Cetaphil antibacterial soap and drinking the skin detox tea every morning.  I use two tea bags a day which makes me one large cup of tea.  I guess it really equates to about two regular size cups of tea a day.  I really pray that it continues to work for me because I'm so happy about the look of my skin and haven't felt so good in years.  Anyway, just order it and try it.  If it worked for me, then it bet it will do some good for you too.  Plus, it's cheaper than all of the other acne products on the market that do absolutely nothing at all.  Oh, the acne on my chest and back is completely gone and I've noticed a glow of my skin all over my body.  I hope this review helps somebody to at least give this tea a try.  I never thought that my acne would clear up by just drinking some tea, but I am so glad it did. Oh, some of the other reviews talked about the tea having a bad taste.  Well it tastes really good to me and I would drink muddy water if it would clear my skin.  That's how bad I've been wanting to have nice skin.  The taste is not bad at all, I add a little honey and I love it, but if you don't like it, I bet you will continue to drink it once you see what it can do for your skin."
295121,B002LL7OXM,A23P1B6DA4FPXF,ETerry,1,1,5,1343088000,Can't believe the results!,"This tea has worked wonders on my skin! I've had acne for a decade and have tried various topical meds...even birth control didn't make much of a difference. But I drink one cup of tea with two teabags every day, and i sometimes swab the tea on my face with a cotton ball. My skin is so much smoother and i hardly ever break out anymore. it's been a miracle!"
295122,B002LL7OXM,A5FJ4SE6K5YD6,S. Coob,1,1,5,1341273600,works when used with other products,"I'm 43, female, have had mild cystic acne off and on for 17 years, and in the last few years my go-to remedies (antibiotics and Retin-A) completely stopped working. Two months ago, my acne was getting so bad that I didn't want to leave the house. Since no ""one"" product had ever worked, I decided to try three products together, and 4 weeks later, my acne is gone. Here are the three products: Yogi Skin DeTox Tea, Acne Free Maximum Strength, and the 0.5mm MT Skin Roller. It took a full 4 weeks to get consistently clear skin. I did get one bump around the two week mark, and I had some old bumps that took a full 4 weeks to clear up. Here's what to do:<br /><br />1. Drink two cups of Skin DeTox tea daily.(Tastes great hot or cold.)<br />2.Use the Maximum Strength Acne Free system morning and night.<br />3. At night, use the MT Roller once a week all over your face over the Acne Free Retinol Complex. Apply a little extra Retinol Complex to problem areas after rolling.<br />4. At night, use the MT Roller over the Retinol Complex every other day between weekly rollings ONLY on problem areas. You can stop doing this once the problems clear up, or roll only when problems surface.<br />5. After the first four weeks, continue to use the roller weekly with the Retinol Complex or other products to remove old acne scars.<br />6. Use a 15-30 spf sunscreen daily. The roller and Retinol Complex will increase sun sensitivity.<br /><br /> I used the DeTox tea and Acne Free products for two weeks without rolling, and I saw improvements to my skin tone and texture right away, but the deep cysts remained. It wasn't until I started rolling with the MT Roller that the cysts started shrinking or came to the surface of the skin.<br /><br />I hope this works for other people, particularly people over 40. The MT Roller will be too harsh on 20-something skin. Go easy with the roller if you are under 40 and roll less frequently. Keep a sanitary environment when rolling and clean your roller afterward. Don't roll on broken skin or white pustules. See other websites on how to use and clean your roller. I soak mine in alcohol for 15 minutes after rolling."
295123,B002LL7OXM,A1OL81370RSKA9,B.A.S,1,1,5,1340755200,Great Tea for Skin Issues,"I actually got this tea not for acne or to get 'glowing' skin, but because I read a few reviews that mentioned that this tea clears up bumps that appear on my hands and skin when it's really hot and humid out. Usually this is an all-summer problem for me and I've tried a bunch of different lotions and other remedies to try and clear it up. This is the first thing that actually worked. We just had a 95+ degree heat wave in my state and my skin is as smooth as ever! I couldn't be happier. I was honestly not expecting this to work, but it completely does.<br /><br />As for the glowing skin and blemish-free face, I cannot say. I don't normally have bad acne to start with, but I have noticed that any little issues that pop up aren't really as red as they could be, which is certainly a bonus as I wasn't really drinking this tea for that. I can't vouch for my skin glowing, but then, what does that even really mean?<br /><br />The flavor is pretty boring. It tastes somewhere between air and green tea. It does smell tasty, though.<br /><br />Tip: If you're using this for a specific problem, then you might want to consider applying the used tea bags directly onto your skin, letting it dry and then gently rinsing it away. It certainly doesn't hurt, and I feel it definitely has been helping me out."
295124,B002LL7OXM,A34AM0AQPYUDMO,star,1,1,5,1318291200,a great surprise,"I am a green tea drinker for decades and purchased this product in order to get clear skin -I have been bothered by moderate adult acnes for years.  After drinking 1-2 tea bags for a couple of weeks, I started to notice some skin improvement in terms of clarity.  But my acne was still there, maybe to a less degree than before.<br /><br />More recently, I started to use a little bit of the hot tea as skin toner in the early evening before I drink the tea(by using a cotton pad to wipe through the entire face), and wash it off before bedtime.  I have been acne free ever since (for more than one month)!<br /><br />This tea is also relaxing.  I can drink it at night without losing sleep.  It actually improved my sleeping quality for the begining few weeks but later the sleeping benefit was not as dramatic.<br /><br />I did not like its taste at the beginning but with time I start to like it more and more."
295125,B002LL7OXM,ADZXFVOOT4E80,Paul,1,1,4,1299196800,Superior quality,The list of ingredients and herbs in this tea blend are of superior quality. The tea itself tastes great and doesn't give the body much of a sense of caffeine stimulation. I love this brand! Buying on amazon = MUCH cheper than in stores... something to remember.
295126,B002LL7OXM,A2LTRCS02PDOYP,L. Johnson,3,4,3,1315180800,"Tastes OK, no help for acne","I think the main benefit for your skin is simply consuming more water in the day.  Water is the great savior and healer of skin.<br /><br />The taste is just fine without sugar, so if this tea helps you drink more water in a day, then that's great!  Otherwise I didn't notice any miraculous skin transformations.<br /><br />I bought this for acne-prone skin.  It may work better for dry skin, but it doesn't do much for acne."
295127,B002LL7OXM,A2C2XTIZ0DW5J8,YamaMayaNyaa,3,4,4,1303344000,delicious and fragrant tea,I can't attest to the long term effects of this tea but I just bought and tried it and I must say I love the taste. It's fruity and sweet with a nice aroma. Anyone saying this tea is bitter is probably not used to drinking tea without any sweetener. A true tea lover will find this tea sweet and delicious.
295128,B002LL7OXM,A3LDKPBIJTKCVD,"Captain Awesome ""sam""",3,4,5,1279756800,DELICIOUS!!,"I'm nursing so i had to carefully read the ingredients of this tea before buying, but all the herbs used are safe for breastfeeding moms.  I really cant say if the look of my skin has actually improved by drinking this tea, since i also recently started using arcona skin care stuff also that i order on amazon...but i can say that it's one of the most delicious tea's i've had!! Green tea has so many health benefits, and just a little caffiene so i drink it often.  i've also learned that squeezing fresh lemon in your green tea can boost it's benefits.  so i drink this tea with a squirt of fresh lemon off my tree.  also this tea is sweet b/c it has stevia.  so you really dont need to add anything to sweeten.  Yogi is my favorite brand of tea and this skin detox tea is a must have.<br />as far as my skin is concerned, i do notice a fresher glow, that could be the skin care line i've been using or it could be the tea, or it could be a combination of the two..who knows!  but i would buy this tea even if it had no skin benefits simply b/c it tastes so good."
295129,B002LL7OXM,A2XH1KFAT8KPH,Bravo,0,0,4,1348876800,Works !!!,"I didn't see results with this at first, so I had to up the dose to 2 bags at a time, 2 cups a day really cleared up my skin in a way that topical treatments couldn't. it's also great because too many skin creams, washes, toners, etc a day can irritate your skin, while this soothes. It tastes really bad to me mostly (i hate flowery tea ) but i'll drink it anyway!!!"
295130,B002LL7OXM,A1VKPG6RRWVAYA,Vontroxler,0,0,5,1347321600,Excellent tea!,This tea is delicious! I've noticed my skin is starting to look a lot better since I have been drinking it. I have a cup almost every day. I will be purchasing more when I run out!
295131,B002LL7OXM,A28NBYEAF8YJ0M,viviemi5,0,0,5,1341360000,Love the taste,I drink this tea 3 or more times a day. It has a taste of Rosehip sweetness but no sugar. I like the fact that it helps for DeTox. I usually order through amazon because it's cheaper than the local store.
295132,B002LL7OXM,A2XWDLP0IJF1E7,New RN,0,0,4,1339027200,Great Tea!,Not sure my skin is clearing because I'm eating better or drinking this tea. But the tea is amazing and make you feel like you are doing something for your body!
295133,B002LL7OXM,A1U5XKFJJUQES0,Mags,0,0,5,1337644800,Yogi Skin Detox - Great Results,"Unbelievable as it is, it works on my medium to severe adult back acne. Since I don't have many new breakouts, even my scars are starting to look better. Nothing else worked but this simple tea does.  Not crazy about the flavor so I make a large pitcher of sun tea using another flavored tea from and then either mix with a little lemonade or just sweeten.  I did not have high hopes.  First I got two boxes elsewhere but I am already on my last box of the Amazon 6 pack - reordering soon.  Simply amazing, and yes, it helped my face look better as well."
295134,B002LL7OXM,A1X2D1FTNB2VY0,Abby Joseph,0,0,4,1336867200,I love this tea!!,"I really love this product.. I drink it everyday and It tastes amazing... My face is getting a little better, however I use other skin cleansing product too. I'm going to continue to drink it"
295135,B002LL7OXM,A1HRZ2C8FH70YF,"Maneatingflower ""Ned""",0,0,5,1335484800,Honestly shocked,"For the past year I've been having trouble with my skin. Not a massive breakout, but I constantly had two or three MASSIVE zits that make a mess of my face. I've tried so many face washes, moisturizers, toners, oil absorbers and different foundations, my diet has changed radically and I was still getting zits. So I went out on a limb and decided to try this tea. I'm generally really skeptical of this stuff but I was at the end of my rope. One week on this tea and NO giant zits! For the first time in a year! No clue if it will keep up but it was nice to have a week without trouble."
295136,B002LL7OXM,AQQRBYR1MITGK,layalee,0,0,4,1333929600,Tea Review,Love Yogi Teas. This tea is good. Has a pleasant smell and a good taste. Not sure about the detoxing for my skin however it's a nice tea to sip while at work to stay hydrated. I'd recommend any Yogi tea's.
295137,B002LL7OXM,A382SR0RL614QA,satisfied,0,0,4,1328140800,good  product,It works really well. I feel more healthy and my skin is clearer and more radiant. I  think it's a good product.
295138,B002LL7OXM,A2E3E0ILSXA25Z,Jenni Robinson,0,0,4,1327363200,Tasty!,"Haven't gotten a box of yogi tea I didn't like and this one is no different. It's more of an herbal infusion with green tea, so it might not be as ""tea-y"" as one might expect. But if you're unsure if you want to commit to a whole case of the stuff, I'd buy a box at the store and test it out, because a case is a huge price savings in my CT area of about about $1.50 a box, but it's an expensive loss if it turns out you don't like it. Hopeful for good results! I'm getting married in four months and am using this as a part of a healthier skin routine."
295139,B002LL7OXM,A1DIZ0K0HE7L58,Enzo1985,0,0,5,1320537600,Yogi Skin DeTox,"Well the product works,I look like i just came from a trip to Florida. My skin also looks better overall smother, really didn't have acne before i started taking this so i would not know about that. I would say give this tea try, I suggest you use the recommended 2 tea bags for faster results. This my first review and well I had to give this products its propz for it works."
295140,B002LL7OXM,A2EZAHHB7DLJWV,Jen,1,2,3,1344384000,price increase,"I bought this off Amazon on August 8th 2012, thru the prime option. It only cost $11.00 then. I honestly cant say I've noticed any results because I only recently started drinking it about three times per week.<br /><br />Anyway. I just don't think it's fair for such a price increase. Amazon is usually the best price and I'm glad I got the 6 boxes when I did. there is no way I'll buy them for this price, over $18.00!??<br /><br />I will follow up on if I think the product actually works for me. For now I'll say the taste is mild to me and soothing, too bad it has caffeine, it would be great for a evening tea.<br /><br />that's all!<br /><br />~Jen"
295141,B002LL7OXM,AOCULEMHLE8IE,margieebee,0,1,4,1330128000,Pleasantly fragrant and flavorful,"I absolutely love the smell and the taste of this tea, which is a combination of fruity and flowery scents/flavors. When I steep this tea, my entire apartments smells like it. Incredible!  And I love the taste; fairly strong and unique flavors. I can see for some that the taste may take some getting used to, but I have required no sweetener or the like.  The concrete skin benefits are still up in the air for me, however, I didn't purchase this with any major skin concerns in need of remedy.  Simply drinking more water as a result of drinking more tea and the boost of antioxidants is a positive outcome for me, even if I have yet to notice any improved skin quality."
295142,B002LL7OXM,ALOVF6XMAHOU9,Amy Rose Shapiro,1,3,5,1305244800,get  a healthy glow in your cheeks,I am recommending this skin detox tea<br />Only wish it was decaf<br /> flavor is a soft rosepetal blend<br />I sweeten it  to taste with stevia granules..
295143,B002LL7OXM,A1U9T5QN6T0UJM,Ingrid,3,7,4,1305417600,Not the typical Yogi Tea,"I went to the asian market and the owner highly reccommended getting some burdock to add to Sushi and Oniguri.  It had this wonderful sweet-meaty taste and texture.  Yum! After eating it a couple times, I started CRAVING it.  I thought it was some type of pickled pork until I looked it up online; it is a root vegetable, and it has many beneficial effects including antiviral and antibacterial properties.  Then, I looked closer at the package and there were warning about it containing Saccharine.  So, I went on a search for other stuff with burdock root in it.<br />Yogi is my favorite tea-maker.  When I saw they have a tea with burdock root - I ordered a bunch. If it were made by any other company I would be happy with it.  But, this is a YOGI tea, and the taste is not the utterly amazing type of taste I've come to love from Yogi. It's not bad, just not up to par with Egyptian Licorice or Aztec Sweet Chili, neither of which need anything to make them taste perfect; no lemon, honey, sugar, or milk.<br />It tastes like something that should be labeled ""mixed berry black tea"" from bigelow or lipton. With sugar and lemon, it tastes like sweet-tart candies.<br />I continue to drink it because it does seem to be helping my skin - but I always feel sad reaching past the other Yogi teas to grab this one - the others just taste so wonderful."
295144,B002LL7OXM,A2SJK6RNPUEMTJ,"Terry L. Rose ""herbal tea drinker""",4,12,5,1271635200,Skin Detox Tea by Yogi Tea,I am a fan of the Yogi Teas.  I think they have combined the best ingredients for good drinking teas with healthy benefits at a reasonable cost.
295145,B002LL7OXM,A33G9H96SWS79Y,"may60 ""vom""",1,9,3,1284163200,Not an effective detox product,"I have purchased this tea mainly for promised detox effects. I don't notice any.<br />Other than this, the tea tastes fine."
295146,B000NBIR74,AA95PW0P3IG3Y,Neysa Le Beekman,0,0,5,1222128000,Super,This bar is one of the best I've tasted. A mix of a snicker and a butterfinger with the addition of peanut butter that Reese is known for.
295147,B003OFNR6M,A27LEUWQ49OTWX,Kotek,0,0,2,1351209600,"Poor germination rate, poor growth","I have tried to grow these in little starter plugs and I sowed directly onto a soil.  Both times germination rate was very poor.  Transplants died.  Direct sowing was a bit better but those geraniums were growing very measly.  I planted them in very good soil (I test all my soil annually) all other things grown in that soil were great!  I would give it 1 star, but give it a benefit of a doubt as I might have not know how to properly grow these geraniums."
295148,B003OFNR6M,A1HR3ICY0TBRI2,Frugal shopper,0,0,1,1340668800,Seedlings didn't grow,"Although 8 / 10 germinated (indoors in earth plugs), the seedlings didn't do too well. Most of them didn't survive transplant. Perhaps I should have sowed them directly in soil. But the seeds are too expensive to order again. Sad because I would have loved to see these geranium bloom."
295149,B00472PTGW,A15L8708B7IJZM,"S. Minnick ""S Minnock""",0,0,5,1304380800,Best gluten free graham cracker.,These are very good. When you can not eat wheat it is hard to find a good graham cracker. No one would know they are gluten free.
295150,B003ILK3TG,A3F1YQ1AZQ6B72,"L. Bly ""Gift Giver""",4,4,5,1233964800,Great gift,"This is a huge amount of salmon that is delicious, great packaging, and a great gift."
295151,B000FAPM26,A327MVCNUO72OJ,"Mindy G. Breeden ""Cheap Chic""",3,3,5,1170979200,Best deal on the net for kalamatas,"Got two orders of these around Christmas.  Arrived Quickly.  Put them in a decorative jar that I had saved from a gourmet jar of Kalamatas bought previously somewhere else.  I put them in fridge, use them in greek salads, and mediterranean pasta salad I make all the time.  No pits, great flavor, great portion value,  highly recommended."
295152,B000FAPM26,A147QDBT607DVQ,"Matt Shamblin ""Computer Geek""",2,2,5,1199577600,"Always good quality, have purchased multiple times","I eat these on salads or just as a snack. You get a big bag and dump the whole thing, juice and all (drain off some of the juice), into a large tupperware container that I keep in the fridge. Olives stay fresh and delicious for a month or two. Every now and then you find an olive that still has a pit in it but it's like 1/1,000 olives."
295153,B000FAPM26,A3OOEVXT9T5Y3J,"Clysta W. Henley ""Meusli Lover""",2,2,5,1178668800,Unique olives,"Kalamata oolives are great, Peloponnese Kalamatas are unique.<br /><br />Other brands simply don't have the piquant, grapey taste.<br /><br />Highly recommended."
295154,B000FAPM26,A2Y72ZC41J8IVR,Online Shopper,2,2,5,1175904000,Great Find!,"If you like Kalamata olives these are delicious....and already pitted! The 5lb bag was so large I gave half to my Mom & Step Dad.  They loved them too & will be ordering more in the future.  I used to buy them in small jars at publix and we would go through the jar in 1 day. Now that we can buy them in bulk at Amazon, we add them to salads & throw them in with just about any meat or vegetable we are cooking."
295155,B000FAPM26,A1OQMCHWR3789O,U.P. Ryokan,0,0,1,1349308800,what happened?,"I am so very disappointed and sorry to have to post<br />this review<br />.<br />Before I received this last order ...<br />I would have given this product at least 4 stars.<br /><br />I had ordered twice before, and was very happy with<br />the product, and had intended to continue to order.<br />In fact, I was considering subscribing to receive<br />them every couple of months.<br /><br />However, the last order arrived and they are NOT<br />Kalamata olives, even though labeled as such ...<br />but ordinary black olives with no taste whatsoever.<br />These were not that wonderful purplish, tasty aged<br />olive I expected, but nothing more than black olives<br />one can buy in a can ...<br />and just as tasteless. I'm not even sure they were<br />packed in vinegar ... tastes like water.<br /><br />I can't very well return them ...<br />but I will NEVER purchase these again.<br />A waste of my $50.<br />I can only remark, ""What happened?""<br /><br />I will try to contact the seller ...<br />if not to get a refund, then to at least let them<br />know someone has messed up badly."
295156,B000FAPM26,A3J1NV9I9PHCRU,Roman736,0,0,2,1345334400,Ok Deal,"I love kalamatas. I had a honey moon in Greece last year and tried the freshest local kalamatas. I know which type of kalamata I enjoy more at the olive bar in my local supermarket. So when I saw this deal I had to give it a shot.<br /><br />Unfortunately, these kalamatas are only average-low quality in my opinion. They have a more bitter taste than most, and when I tried the first one I was surprised by it. Wish I could say they are tasty, but at least you get a lot for the price."
295157,B000FAPM26,A3F3B1JPACN215,Michael G. Lustig,0,0,4,1186358400,I wish these came in a plastic jar,The olives are excellent but you need to repackage them as soon as you open them.  I bought some pretzel nuggets and used that jar.  There wasn't enough liquid to cover the olives once I transferred them to a jar so I added olive oil but it thickens up like butter in the refridgerator.
295158,B000FAPM26,A28N0F64GESQUQ,"Manzanilla Olives ""Manzanilla""",0,0,3,1178582400,"A little sour, but quite edible",I notice a bit of a sour 'off taste'.  Maybe some people like this.  I've had both better and worse Kalamata olives.
295159,B000FAPM26,A1M1UUBL2AD5X2,"J. Jacobson ""Concerned About a Better World""",0,0,5,1173312000,Kalamata Olives,This is a great tasting product- the best that I've been able to find in our Florida grocery system.  I began buying the little 8 oz jars at the Public's but it was $5 a jar.  Seeing the Peloponnese brand in bulk is a good money saver.  They keep well when transferred to my Sharper Image plastic storage containers.
295160,B000FAPM26,A37D4WZ5CJ5XUR,"JMOGH ""JMOGH""",0,0,5,1170892800,Awesome Product!!!!!!!!,This was a great purchase and this is a amazing product for a great price. I will be buying again.
295161,B000FAPM26,A2RDEMFSIKKI4D,Ramin Muradli,0,0,3,1161907200,yummy,"very delicious olives, but i think there is too much salt and water added"
295162,B005L8X7NS,A52UDSBLF5M7H,HorsDoeuvre,0,0,1,1341878400,Poisoned me,"This stuff just made me vomit. Literally, vomit. And I haven't vomited in years. Granted I am not normally a tea drinker, and I think I brewed it a little too strong. However, it did not taste good (very bitter, acrid, coated tongue with a certain chalkyness) and it ended up making me puke. No wonder a friend gave me an unopened bag of this stuff along with a box of other randoms she no longer wanted. No thx, tata. This is not a joke. Terrible."
295163,B005L8X7NS,ATVWK9N5YMIGI,RobinRedbird,0,0,5,1335744000,The best tea for chai,"I tried Tata Tea on recommendation from a shopkeeper and love it.  Now I make my chai with ginger and cardamon, Tata Tea, Darjeeling Tea, milk and sugar in big batches.  My husband loves it.  It is expensive but not as expensive as good Darjeeling, so I use 3 parts Tata to 1 part Darjeeling.  Robin Van Liew"
295164,B000MN87F0,A3D6TFYRMIV3ZL,Themis-Athena,4,4,5,1212883200,"The ""Green Pearl"" of Tea.","Gunpowder tea is green tea, most of which comes from a city named Pingshui in the Eastern Chinese province of Zhejiang, south of the Yangtse River Delta, where it has been cultivated for centuries and is known as the ""green pearl"" of tea. Pingshui tea market records date as far back as the Tang Dynasty (AD 618 - 907). The area's gunpowder tea was an important tribute traditionally given to the Chinese emperors; and with the growing trade volume between China and the West it also acquired an increasing number of lovers in Europe. Particularly during the second half of the 19th century, when gunpowder tea export reached its peak, its price on the London market was second only to then-popular Wu Yi Oolong (also from China). Even today, Zhejiang Province still proudly calls itself ""home of silk and tea"" for its two primary natural products.<br /><br />The name ""gunpowder"" derives from the tea's elaborate method of processing, which traditionally lasts several hours and during which the tea leaves are withered, steamed or stir-fried and individually rolled into small pellets. Early foreign traders mistook these pellets for gunpowder or gunshot.<br /><br />Gunpowder tea has a delicate aroma with a slightly smokey note. It should *always* be enjoyed without milk or cream."
295165,B007DGS6XM,A2H4JGK6RKJNSZ,Hummunculus,0,0,1,1350432000,Misleading,Extremely misleading to picture a product that is different from the one you are selling.  I don't care if the product description says otherwise.
295166,B007DGS6XM,AN52JKAV6B4PU,Natural elegance,0,0,1,1347408000,Picture did not match the description,"The picture on Amazon is of Bovril, while the description is of Marmite, which is very misleading. Anybody with a love for Bovril knows that Marmite is NOT a viable replacement for Bovril so I was really frustrated and disappointed when I opened the package, which took 3 weeks to arrive, and saw Marmite. Numerous attempts to notify the company and request a replacement were ignored, so my advice to anybody ordering from this company: 1. read the description carefully, 2. order with the intention of never returning the product, and 3. be prepared for slow delivery."
295167,B007DGS6XM,A1Y7UYOV7V5I3T,Cj,0,0,1,1346544000,Misleading,The picture for this item is very misleading. The picture is of bovril but the item is actually Marmite. So just make sure to check the name of the items when purchasing.
295168,B001FVNM3A,ADZFD1EDKDUDY,"C. Wilson ""Pei Pal""",6,6,5,1258156800,"Great product, MUST have for Authentic Bosnian Bread","These seeds are not easy to find. This is an excellent product, fresh and flavorful. Great communication and fast shipping from the seller. Highly Recommended."
295169,B001FVNM3A,AFOEOYSYD04J5,Gerald M  Crowley,2,2,5,1313366400,fresh beats powder,these were great for humus. I could soak them with chickpeas and sesame seeds to make thee best humus ever. They are all gone and I need to order again.
295170,B001FVNM3A,A1D7ZR0NYWI9FU,B. Blumberg,2,2,5,1285891200,interesting flavor,"My wife wanted these for a recipe. Very interesting flavor. As regards the purchase, fast shipment, great price, easy transaction. Recommended."
295171,B000LRIGNK,A1I25TQDWDSFRK,Sunni DeNicola,2,2,5,1234224000,One taste and you WILL be hooked.,"I discovered these cookies in Italy and was terrified that I wouldn't be able to satiate my instant addiction in the States. These taste like REAL lemon...not that sort of fake chemical lollipop flavor that most U.S. packaged desserts pass off as lemon. They are just heavenly; I've yet to serve them to a guest who doesn't immediately feel the same. There are also other flavors (e.g., dark chocolate), but lemon is my favorite. HIGHLY recommend!"
